user_id,name,email,signup_date,city,device,is_loyal
2175,Adrian Hansen,zpittman@example.org,2020-04-22 02:35:11.609686,Stuttgart,Web,True
2176,Michael Armstrong,hudsoncindy@example.com,2020-04-19 03:10:34.816678,Hamburg,Android,False
2177,William Young,vazquezalexis@example.net,2020-03-09 18:41:14.434466,Berlin,Web,False
2178,Curtis Bowman,mmeadows@example.com,2021-06-07 18:12:24.279836,Cologne,Android,False
2179,Brian Hale,stokesbrian@example.org,2021-12-15 09:54:02.934966,Stuttgart,Android,False
2180,Candice Patterson,anthonybarnes@example.net,2020-03-22 07:06:04.767904,Stuttgart,Android,False
2181,Gail Ryan,lramos@example.com,2020-01-04 13:27:41.345934,Munich,iOS,False
2182,Robert Brock,kristy01@example.org,2021-06-01 17:56:32.566446,Stuttgart,Android,False
2183,John Snyder,gordonolivia@example.net,2021-08-22 01:30:54.594250,Cologne,iOS,True
2184,Mark Gaines,charles65@example.net,2020-03-13 17:11:45.661523,Stuttgart,Android,False
2185,Kevin Lamb,jonesangel@example.net,2021-01-04 02:55:21.107476,Frankfurt,iOS,True
2186,Mark English,alvarezchristopher@example.com,2022-02-01 23:18:46.386308,Stuttgart,Android,False
2187,Robert Jones,riveracolleen@example.com,2023-02-06 14:04:30.311621,Düsseldorf,Web,True
2188,Christopher Sexton,riggsjoseph@example.org,2023-03-28 17:01:56.271043,Frankfurt,Web,False
2189,Eric Smith,debra87@example.net,2020-01-01 14:42:11.690716,Düsseldorf,Android,True
2190,Rachel Anderson,palmerrobert@example.net,2022-08-05 20:29:03.046263,Hamburg,Android,True
2191,Jay Rangel,leslielopez@example.org,2020-05-12 04:33:42.496826,Hamburg,Web,False
2192,Nicholas Chapman,freyrobert@example.net,2022-06-19 08:26:47.964264,Düsseldorf,Android,False
2193,Alexander Harrell,nmartin@example.com,2020-08-21 18:54:07.513429,Stuttgart,Android,True
2194,Ryan Malone,angela64@example.org,2023-05-17 07:16:07.982111,Munich,Android,False
2195,Dr. Peter Brown Jr.,cortezbrittney@example.com,2023-03-15 15:31:04.442867,Frankfurt,iOS,False
2196,Maria Lewis,caitlinhancock@example.org,2021-06-16 06:21:00.702681,Cologne,Web,False
2197,Jennifer Davidson,michelleowen@example.net,2022-04-02 06:04:22.091930,Frankfurt,Web,True
2198,Stacey Davis,roberthernandez@example.org,2023-04-05 04:32:44.312151,Munich,Web,False
2199,Nicole Jones,kevin27@example.com,2022-05-20 02:39:19.806830,Hamburg,Android,False
2200,Linda Davenport,jimmy57@example.org,2022-01-21 18:38:15.149727,Frankfurt,iOS,True
2201,Amanda Parker,mariostephens@example.com,2021-09-01 10:09:46.133657,Stuttgart,Android,False
2202,David Zuniga,youngaustin@example.net,2021-11-02 10:28:11.641520,Düsseldorf,iOS,False
2203,Linda Adams,fmartinez@example.org,2020-05-14 05:44:40.762964,Frankfurt,Web,False
2204,Sheila Gonzales,stephen75@example.org,2021-06-15 16:33:36.706388,Stuttgart,Android,False
2205,Bradley Wolfe,jennifer93@example.net,2020-06-16 23:30:53.535215,Frankfurt,Android,False
2206,David Medina,pstone@example.org,2020-09-30 11:43:16.164127,Berlin,Web,True
2207,Janet Wallace,dustinmueller@example.net,2020-12-03 01:23:31.080554,Cologne,iOS,False
2208,Thomas Gill,wgray@example.com,2020-11-12 15:17:53.980451,Berlin,iOS,False
2209,Melinda Robertson,timothyhaney@example.net,2021-08-27 14:57:35.761245,Stuttgart,Web,False
2210,Jimmy Gill MD,virginia30@example.net,2022-12-09 19:39:05.300721,Stuttgart,iOS,False
2211,Anthony Sanchez,acook@example.net,2023-04-12 04:42:53.445228,Frankfurt,Web,False
2212,Cynthia Harrington,dcarpenter@example.net,2020-09-08 21:39:24.045521,Munich,Android,False
2213,David Burke,matthew67@example.org,2022-07-04 03:56:22.694044,Stuttgart,Web,False
2214,Curtis Freeman,lsantos@example.org,2020-11-07 17:43:06.954595,Düsseldorf,iOS,True
2215,Krista Davis,vickie31@example.com,2021-03-24 17:58:13.269552,Stuttgart,iOS,False
2216,Vincent Stein,jeffrey34@example.com,2022-07-28 10:59:33.279762,Cologne,Web,True
2217,Caitlyn Carter,wendy60@example.org,2022-04-10 16:38:32.936413,Düsseldorf,Android,False
2218,Diane Parker,wagnercurtis@example.org,2020-05-11 14:33:57.537125,Frankfurt,Web,True
2219,Gregory Freeman,clarkbonnie@example.net,2022-01-18 17:27:20.099509,Hamburg,iOS,True
2220,Jennifer Lane,gregorylewis@example.net,2021-12-28 23:49:54.629008,Stuttgart,Web,False
2221,Kari Bates,hparks@example.org,2020-02-27 17:20:08.902069,Hamburg,Android,False
2222,Luis Conrad,campbelltommy@example.com,2022-03-23 11:09:33.405213,Hamburg,Android,False
2223,Eileen Rowe,rserrano@example.org,2021-03-29 12:01:24.330739,Stuttgart,Android,False
2224,Steven Clarke,melissa02@example.net,2021-02-20 21:48:56.555444,Stuttgart,Web,False
2225,Mr. Paul Sanchez,rogerskenneth@example.net,2022-07-20 18:23:57.476488,Munich,iOS,False
2226,Heather Garcia,xsmith@example.net,2022-11-03 02:21:40.833065,Cologne,Android,False
2227,Tracey Clark,paul98@example.net,2021-10-02 22:19:04.823319,Stuttgart,Web,False
2228,Monica Ellis,rebekah49@example.com,2022-01-30 17:22:26.992017,Cologne,Android,False
2229,Cameron Williams,laurenmcmahon@example.org,2023-01-19 17:37:57.807777,Düsseldorf,Android,False
2230,Gina Scott,pthompson@example.com,2022-02-07 19:14:46.869063,Berlin,Web,True
2231,Rhonda Farrell,klee@example.net,2022-03-13 05:45:11.060365,Hamburg,iOS,False
2232,Deanna Wells,mark46@example.com,2020-07-02 05:43:14.225691,Berlin,Android,False
2233,Jennifer Garcia,edwardssabrina@example.net,2022-04-27 16:29:56.078225,Stuttgart,Web,True
2234,Lori Wright,lopezsara@example.com,2021-01-25 01:50:17.177282,Berlin,Web,True
2235,Nathan Petty,susanmurillo@example.com,2022-03-05 23:36:26.073014,Cologne,Web,False
2236,Justin Cooper,beverly23@example.org,2021-05-31 23:17:18.552664,Berlin,Web,False
2237,Terri Fleming,henrynicholas@example.net,2021-08-28 07:49:02.554501,Berlin,Android,False
2238,Angela Stewart,dtownsend@example.net,2022-06-24 16:55:20.987020,Düsseldorf,iOS,False
2239,Karen Smith,kevinthomas@example.org,2023-02-11 11:25:15.371645,Hamburg,Android,False
2240,Kristen Anderson,sarah61@example.org,2022-07-07 08:07:48.522940,Berlin,iOS,True
2241,Katelyn Cline,angela27@example.net,2021-01-14 17:44:26.859051,Cologne,Android,True
2242,Paula Miller,omorales@example.com,2022-09-26 08:22:34.514563,Frankfurt,iOS,False
2243,Brian Moore,vadams@example.com,2021-04-26 21:12:40.517582,Frankfurt,Android,True
2244,Ashley Moore,kelliandersen@example.net,2022-09-11 02:41:11.399813,Stuttgart,iOS,False
2245,Steven Ross,jesse67@example.org,2023-01-28 21:42:51.877920,Düsseldorf,Android,True
2246,Gregory Wilson,brandylee@example.org,2023-02-15 08:53:13.043217,Hamburg,iOS,True
2247,Jose Sanders,tpadilla@example.net,2022-12-21 03:13:49.706491,Düsseldorf,Web,False
2248,Autumn Barnes,christymanning@example.com,2023-01-26 18:00:08.375264,Munich,iOS,False
2249,Debra Harvey,reneemcmahon@example.net,2020-02-21 19:25:11.507779,Düsseldorf,Android,False
2250,Diana Ramos,brewerkaren@example.com,2020-07-21 14:42:40.999756,Munich,Web,False
2251,Donna Taylor,carolinecrawford@example.net,2020-04-07 10:31:34.240896,Munich,Android,False
2252,Julie Bentley,emorales@example.org,2020-05-20 01:29:37.666247,Cologne,Android,True
2253,Scott Abbott,michael41@example.net,2020-01-16 17:59:47.082247,Frankfurt,iOS,False
2254,Lisa Atkins,danielsjoshua@example.com,2020-09-06 04:19:56.311702,Stuttgart,Android,True
2255,Judith King,michael43@example.net,2021-10-22 10:17:30.166449,Munich,Android,True
2256,Rebecca Fowler,rtran@example.org,2022-01-02 01:22:32.684010,Munich,Android,False
2257,Cristian Zamora,arieledwards@example.com,2021-04-05 00:08:53.659685,Munich,Android,True
2258,Christian Davis,josephhenderson@example.net,2021-03-18 00:08:11.477597,Hamburg,iOS,True
2259,Steven Huff,jennifergarcia@example.com,2021-10-09 19:18:55.484785,Berlin,Android,False
2260,Kathleen Castillo,gpowell@example.net,2021-05-03 15:23:22.897684,Berlin,iOS,False
2261,Jessica Webb,dpowell@example.org,2022-10-22 21:59:31.597757,Düsseldorf,Web,False
2262,Dr. Nicholas Williams,timothycross@example.net,2020-11-28 09:03:54.179437,Düsseldorf,Web,False
2263,Ashley Gardner,lchristensen@example.com,2022-11-27 08:55:23.509761,Munich,Android,False
2264,Lisa Harper,jcobb@example.net,2022-08-30 21:43:08.281305,Cologne,Android,True
2265,Michael Bailey,campbellnicole@example.net,2023-05-21 01:28:50.919682,Cologne,Web,False
2266,Joseph Acosta,byrdscott@example.org,2021-09-02 03:34:57.976456,Cologne,Web,False
2267,Thomas Hendricks,kellerjonathan@example.org,2022-01-14 09:02:22.483525,Düsseldorf,iOS,False
2268,Christina Williamson,elizabeth98@example.com,2021-06-24 16:34:31.708030,Hamburg,Android,True
2269,Steven Torres,scottvanessa@example.org,2021-11-16 06:02:02.437345,Stuttgart,iOS,False
2270,David Robbins,james05@example.org,2020-09-07 04:43:49.064947,Hamburg,iOS,True
2271,Haley Thompson,johnsonelizabeth@example.com,2021-04-22 02:25:00.890184,Frankfurt,Web,False
2272,Peter Huff,danny67@example.net,2021-02-04 05:31:53.610930,Hamburg,iOS,False
2273,Courtney Olson,timothy25@example.com,2020-06-14 18:19:25.992847,Stuttgart,Android,False
2274,Anita Mckee,yharris@example.net,2021-02-28 05:58:10.146389,Cologne,Web,False
2275,John Dunn,robertsanchez@example.net,2022-06-08 09:07:04.578717,Cologne,iOS,True
2276,Mary Quinn,bartoncody@example.com,2021-12-09 16:57:46.069510,Frankfurt,Android,False
2277,Garrett Peterson,ysellers@example.net,2022-10-12 15:11:01.163160,Berlin,Web,True
2278,Miguel Turner,ryanstanton@example.com,2021-02-20 11:31:27.675466,Hamburg,Android,False
2279,Jennifer Cohen,michaela69@example.net,2020-03-05 02:47:39.178979,Düsseldorf,Android,False
2280,Andrea Martin,ymitchell@example.com,2020-07-07 22:05:08.128286,Stuttgart,Web,False
2281,Jennifer Taylor,starknicholas@example.org,2021-01-15 06:32:15.050345,Hamburg,iOS,False
2282,Steven Gordon,montgomerynina@example.net,2020-10-29 17:56:10.576687,Berlin,Android,True
2283,Ronald Warren,samantha48@example.com,2022-05-15 17:53:37.812357,Düsseldorf,Android,False
2284,John Ellis,traci67@example.com,2021-03-03 04:05:02.174106,Berlin,Web,False
2285,Denise Evans,martinezlouis@example.net,2021-03-02 02:24:26.303676,Hamburg,Android,False
2286,Michael Bradley,blopez@example.net,2021-10-31 15:10:07.654450,Hamburg,iOS,False
2287,Brandon Wong,benjaminbennett@example.net,2022-09-19 13:58:01.956514,Berlin,Android,False
2288,Stacie Mack,hsolis@example.net,2021-03-13 19:40:20.268030,Hamburg,Web,False
2289,Kelli Morgan,stevensalinas@example.com,2021-03-11 00:24:44.129437,Düsseldorf,Web,False
2290,Kevin Garcia,jknight@example.org,2020-02-13 18:45:25.410423,Düsseldorf,Web,False
2291,Scott Nguyen,hensonwesley@example.com,2020-08-23 07:13:17.350571,Munich,Web,False
2292,James Bowers,sarahaguilar@example.com,2020-05-21 15:45:51.923595,Berlin,iOS,False
2293,Gregory Brown,johnsonkendra@example.net,2021-08-18 15:56:42.231769,Frankfurt,Android,False
2294,Jaclyn Soto,jeffreyrobinson@example.com,2020-04-29 04:24:49.696534,Frankfurt,Web,False
2295,David Compton,fieldsjason@example.org,2020-12-20 23:50:11.647411,Berlin,iOS,False
2296,Helen Newman DDS,xbryan@example.net,2022-06-06 00:35:58.418150,Frankfurt,Web,True
2297,Melanie Cohen,marycarter@example.net,2021-01-16 10:54:02.784684,Düsseldorf,Android,True
2298,Jordan Morales,reynoldslance@example.org,2021-06-03 04:49:15.720118,Munich,Android,True
2299,Kim Pierce,jordanmckinney@example.com,2022-01-16 14:38:22.661795,Berlin,iOS,False
2300,Jasmine Richard,kim55@example.com,2021-02-02 05:39:38.108447,Düsseldorf,Web,False
2301,Nicole Mccoy,ryanortiz@example.net,2023-01-18 06:32:31.510352,Cologne,Android,False
2302,Kelsey Rogers,markjones@example.org,2021-03-05 03:20:49.544860,Frankfurt,Web,True
2303,James Odonnell,sheila72@example.net,2021-08-22 10:03:29.412762,Cologne,Web,False
2304,Jacob Smith,peter66@example.com,2020-05-11 17:48:16.158056,Cologne,Android,False
2305,Timothy Johnson,fpineda@example.net,2021-03-20 09:04:34.208200,Düsseldorf,iOS,False
2306,Tara Jones,brianmarquez@example.org,2023-05-12 21:20:44.268960,Munich,Web,False
2307,Timothy Keller,angela96@example.org,2021-12-05 15:00:57.732745,Frankfurt,Web,False
2308,Mary Evans,robertsondavid@example.net,2020-11-21 17:03:37.238647,Frankfurt,Android,False
2309,Bobby Ellis,douglas53@example.com,2021-09-22 21:18:52.055461,Cologne,Web,True
2310,Gregory Howard,dsolis@example.com,2023-03-13 01:36:59.156963,Munich,Web,False
2311,Jill Weaver,fsanford@example.com,2023-01-29 09:55:23.914425,Munich,Android,False
2312,Eddie Barrett,davidmedina@example.org,2021-06-04 07:39:34.785923,Munich,Web,False
2313,Jason Osborne,danieldaniels@example.net,2022-11-27 09:22:20.691322,Stuttgart,Web,False
2314,John Middleton,xmay@example.com,2020-11-07 09:33:53.926406,Munich,Web,False
2315,Mark Moore,jodi15@example.org,2022-08-06 23:29:16.431722,Stuttgart,iOS,False
2316,Amber Casey,sjoseph@example.net,2020-01-05 08:07:15.567910,Düsseldorf,Web,True
2317,Rachel Murphy,thomas75@example.org,2021-02-28 19:08:35.012978,Berlin,iOS,True
2318,Melanie Crawford,hallcarlos@example.net,2020-04-15 03:02:00.560508,Frankfurt,Android,False
2319,Lisa Gomez,daniel31@example.org,2021-01-15 22:04:22.579185,Stuttgart,iOS,False
2320,Michael White,lsandoval@example.net,2020-04-14 09:22:57.850745,Munich,Web,False
2321,Alyssa Smith MD,agonzales@example.net,2023-02-17 22:00:32.838357,Hamburg,Web,False
2322,Crystal Jordan,daviddiaz@example.com,2022-02-15 17:57:48.707222,Frankfurt,iOS,False
2323,David Ramirez,pschroeder@example.com,2021-01-20 13:11:38.308057,Stuttgart,Web,False
2324,Amber Gibbs,buckryan@example.org,2022-06-23 17:29:11.802576,Berlin,Web,False
2325,Matthew Barnes,ryandennis@example.org,2022-09-03 15:53:16.918171,Frankfurt,iOS,True
2326,Darrell Cole,wallacegregory@example.net,2020-03-12 18:38:10.672584,Düsseldorf,Android,False
2327,Rachael Smith,lance01@example.org,2021-08-25 07:50:08.572566,Frankfurt,iOS,False
2328,Mary Swanson,corozco@example.com,2021-07-15 17:38:33.990787,Düsseldorf,Web,False
2329,Stephanie Lynch,bradleyleach@example.org,2021-10-25 07:37:30.617766,Frankfurt,iOS,False
2330,Marcus Huffman,goodwindawn@example.com,2023-05-21 07:10:05.473570,Munich,Web,True
2331,Tracey Hunter,williamnavarro@example.org,2022-07-20 15:59:06.126259,Stuttgart,Android,False
2332,Traci Gray,davisjason@example.net,2021-12-06 19:29:05.417317,Hamburg,Web,False
2333,Garrett Stevenson MD,omoore@example.net,2021-11-09 07:06:11.465218,Stuttgart,Android,False
2334,Amy Jones,gcardenas@example.com,2022-08-20 14:52:52.118606,Düsseldorf,Web,False
2335,Timothy Andrews,tylersanchez@example.org,2023-01-18 00:34:58.388028,Düsseldorf,iOS,False
2336,Alicia Allen,kendra16@example.org,2022-12-19 22:04:54.451654,Frankfurt,iOS,False
2337,Brooke Smith,lromero@example.org,2020-09-10 23:53:36.693652,Berlin,Android,True
2338,Roger Maxwell,cathyorozco@example.com,2023-01-07 05:56:54.429894,Düsseldorf,iOS,True
2339,Jerry Parrish,zwaters@example.net,2021-09-15 04:22:18.463675,Berlin,iOS,False
2340,Stephanie Scott,fbrady@example.org,2020-05-17 19:27:44.313308,Düsseldorf,Web,True
2341,Taylor Lewis,dawnmendoza@example.org,2022-11-07 13:05:32.232950,Berlin,Android,False
2342,Edgar Bennett,patrickshepard@example.com,2021-05-09 08:01:52.623253,Frankfurt,Android,True
2343,Beth Bryant,tdavidson@example.net,2021-02-16 18:50:17.463638,Frankfurt,Web,False
2344,Teresa Bell,nunezchristopher@example.net,2023-01-15 07:55:07.088974,Cologne,iOS,False
2345,Jennifer Brown,xjones@example.org,2022-01-15 16:18:08.217473,Munich,Web,False
2346,Shelby Gordon,michael10@example.net,2020-10-21 01:05:06.062655,Cologne,iOS,False
2347,Laurie Pitts,atkinsmichael@example.com,2020-04-01 06:40:42.469039,Cologne,Android,True
2348,Jennifer Collins,ualexander@example.org,2021-06-02 18:30:55.678064,Stuttgart,iOS,False
2349,Dakota Benson,fjones@example.com,2021-05-10 08:03:54.447447,Cologne,iOS,True
2350,Meagan Crawford,fvelasquez@example.org,2021-10-27 00:31:46.883655,Frankfurt,Android,False
2351,Carlos Chavez,stevensrobert@example.net,2022-12-13 13:52:02.874091,Stuttgart,iOS,False
2352,Joshua Jones,antonio34@example.com,2020-03-27 20:02:58.163751,Berlin,Web,False
2353,Danielle Campbell,glen93@example.net,2021-08-26 05:47:55.196023,Frankfurt,Android,False
2354,Chelsea Sanchez,wsutton@example.net,2020-12-03 23:45:18.146707,Munich,iOS,False
2355,Alyssa Navarro,ithomas@example.com,2020-04-10 06:24:00.163629,Frankfurt,Web,True
2356,Dennis Green,velezcatherine@example.org,2021-07-06 16:11:00.998206,Düsseldorf,Android,True
2357,Rachel Hendricks,smithheather@example.com,2020-12-21 16:40:36.402707,Munich,iOS,False
2358,William Mills,erica13@example.com,2021-06-24 15:36:10.472045,Cologne,iOS,False
2359,Christopher Cook,brendaduran@example.org,2022-02-19 08:53:21.812410,Berlin,Web,True
2360,Amber Alexander,ihancock@example.net,2021-08-31 05:48:57.632195,Berlin,iOS,True
2361,Robert Hopkins,mcintoshalexander@example.net,2020-03-12 10:13:53.443300,Düsseldorf,Web,False
2362,Ian Mason,coreybrown@example.net,2022-04-07 18:17:44.939037,Cologne,Web,False
2363,James Hahn,joneskatherine@example.net,2021-06-21 05:27:58.377714,Berlin,Web,True
2364,Rebekah Rowland,baileycarolyn@example.com,2022-05-25 22:14:24.573875,Stuttgart,Web,True
2365,Marissa Gonzalez,robertking@example.net,2020-04-06 04:50:56.757326,Stuttgart,Web,False
2366,Stephanie Underwood,kellydebbie@example.net,2021-04-16 15:23:49.769579,Stuttgart,Web,False
2367,Monica Parker,kyle56@example.org,2020-11-22 20:16:36.715562,Düsseldorf,Android,False
2368,Jeffrey Barton,chasejonathan@example.net,2023-04-10 16:29:10.064740,Düsseldorf,Web,False
2369,Sara Mays,atkinstabitha@example.org,2021-09-20 17:43:13.808604,Berlin,Android,False
2370,Alyssa Brooks,dawn99@example.org,2021-08-04 03:41:26.559965,Hamburg,Web,False
2371,Joshua Terrell,westcassandra@example.org,2021-03-05 22:41:33.625604,Frankfurt,Android,False
2372,James West,heatherware@example.org,2021-06-03 07:41:54.194254,Frankfurt,Android,False
2373,Mr. Christian Meyer,dgarrett@example.org,2022-08-20 01:18:45.130431,Düsseldorf,Android,False
2374,Juan Alexander,angie90@example.net,2022-09-14 02:40:38.707930,Hamburg,iOS,False
2375,Deborah Morrison,hstephenson@example.net,2020-08-04 11:33:04.484880,Berlin,Web,True
2376,Audrey Anderson,shaunowens@example.org,2020-08-27 09:01:27.714395,Cologne,Web,False
2377,Monica Ortiz,wandagray@example.org,2022-11-03 18:45:58.232516,Düsseldorf,Android,False
2378,Jorge Dillon,aaronlittle@example.net,2021-11-18 10:22:24.406811,Frankfurt,Android,False
2379,Wendy Taylor,sromero@example.com,2022-12-03 02:42:00.142591,Düsseldorf,Android,False
2380,Gina Daugherty,williamsthomas@example.net,2022-07-22 17:17:19.008904,Stuttgart,iOS,False
2381,Elizabeth Johnson,kgriffin@example.org,2023-01-25 14:18:38.314534,Stuttgart,iOS,False
2382,Taylor Schmitt,ewashington@example.org,2021-09-30 15:21:59.731424,Hamburg,Android,False
2383,John Wilson,michael15@example.net,2021-12-18 21:21:12.252834,Frankfurt,iOS,True
2384,Amy Brown,thomasmelinda@example.org,2021-04-07 07:48:18.140890,Düsseldorf,Android,True
2385,Janice Jordan,yrobertson@example.org,2022-09-01 03:28:31.297807,Cologne,Android,False
2386,Kayla Barr,michaeltorres@example.org,2021-11-15 00:03:43.974891,Berlin,Web,True
2387,Kimberly Morgan,mccallphillip@example.com,2023-01-30 13:19:59.833207,Frankfurt,iOS,True
2388,Tiffany Wilson,kimberlyjimenez@example.org,2023-02-09 10:28:12.214248,Stuttgart,Web,True
2389,Joseph Lindsey,eric39@example.net,2022-04-02 10:12:53.136816,Stuttgart,Android,False
2390,Teresa Cook,emily47@example.org,2022-03-14 09:10:55.019380,Düsseldorf,Android,False
2391,Ronald Walker,todd44@example.net,2021-12-10 00:36:36.023691,Cologne,iOS,False
2392,Samantha Anderson,kennedyelizabeth@example.com,2021-11-09 12:57:17.100519,Frankfurt,Android,False
2393,James Jackson,richard20@example.org,2022-11-25 05:46:23.919766,Frankfurt,Android,False
2394,Benjamin Hardy,danielnichols@example.net,2022-02-18 03:25:30.236922,Düsseldorf,Android,True
2395,Brian Salas,xjones@example.net,2022-09-09 03:51:30.762887,Frankfurt,iOS,True
2396,Elizabeth Simmons,brian68@example.com,2021-09-19 22:58:11.692941,Düsseldorf,Web,False
2397,Linda Johnson,xpowers@example.org,2023-03-14 16:17:17.126718,Düsseldorf,Web,True
2398,Austin Fisher,lisa73@example.net,2020-03-10 18:56:37.535314,Cologne,Android,False
2399,Catherine Morris,edwardlong@example.net,2021-07-02 10:35:09.250007,Düsseldorf,iOS,False
2400,Sean Smith,jacqueline04@example.com,2022-10-30 14:57:29.766049,Berlin,iOS,True
2401,David Moody,alee@example.com,2022-08-22 23:47:34.158458,Frankfurt,iOS,True
2402,Angela Nelson,qbaker@example.org,2020-01-26 20:41:23.031111,Berlin,Web,True
2403,Larry Hunt,edwinyang@example.com,2022-01-17 09:29:51.669903,Cologne,Android,True
2404,Kristen Zuniga,trodriguez@example.com,2022-02-04 18:50:31.665045,Munich,Web,False
2405,Ashley Andrade,fosterdaniel@example.org,2022-05-03 14:31:57.570174,Stuttgart,iOS,False
2406,Angel Ellis,milleredward@example.com,2021-08-08 14:18:01.468670,Stuttgart,iOS,False
2407,Jacqueline Lane,ryanmorgan@example.org,2023-02-23 13:48:40.760476,Stuttgart,Web,False
2408,Troy Collins,jared79@example.net,2020-10-06 05:31:13.889572,Stuttgart,Android,True
2409,John Stevenson,joseph45@example.com,2020-01-24 10:22:36.308970,Düsseldorf,Android,False
2410,Misty Sherman,ncook@example.com,2022-05-22 21:24:02.706820,Düsseldorf,iOS,False
2411,Cassandra Jennings,boothbrenda@example.org,2020-12-09 16:49:03.824269,Berlin,Web,False
2412,Kenneth Parker,tyler70@example.org,2020-03-16 20:49:35.451979,Cologne,iOS,False
2413,Douglas Stone,tyler61@example.com,2021-08-09 05:32:36.101847,Stuttgart,Android,False
2414,Janet Henry,qwright@example.org,2021-07-28 18:17:12.837739,Berlin,iOS,False
2415,Susan Holmes,dward@example.org,2022-07-09 11:17:56.568861,Cologne,iOS,False
2416,Cheryl Allison,hoovercharlene@example.org,2021-10-14 01:34:57.776191,Cologne,Android,False
2417,Jacob Soto,danielparker@example.net,2023-03-09 04:22:06.453257,Stuttgart,Android,True
2418,Jonathan Mcdowell,jason51@example.org,2022-08-02 21:34:25.236749,Cologne,Web,True
2419,Matthew Frye,michael85@example.com,2021-05-30 17:39:23.339089,Berlin,iOS,True
2420,Damon Perez,hernandezmatthew@example.net,2020-03-17 22:36:40.580993,Stuttgart,iOS,True
2421,Barbara Mann,steven47@example.org,2021-07-13 07:41:13.854655,Cologne,iOS,False
2422,Megan Leon,carrieparker@example.org,2021-12-25 02:05:20.524259,Stuttgart,iOS,False
2423,Theresa Johnson,petercole@example.com,2022-09-21 01:41:00.516099,Berlin,Android,False
2424,Michael Mcfarland,smithnicole@example.com,2022-11-01 09:58:50.716725,Berlin,Android,False
2425,Kimberly Shelton,sbowen@example.org,2022-05-30 22:54:06.015816,Cologne,Web,True
2426,Jean Anderson,carolynholland@example.com,2021-12-07 07:54:22.981555,Munich,Web,False
2427,Paul Boyd,carlawilliams@example.com,2020-02-13 16:40:22.763430,Düsseldorf,Web,False
2428,Meredith Smith,amanda66@example.org,2022-06-26 23:14:37.122779,Frankfurt,Web,True
2429,Ashley Kelley,teresalarsen@example.net,2021-11-13 14:07:30.214153,Hamburg,iOS,False
2430,Sara Benjamin,kristen71@example.com,2020-03-19 14:44:28.473305,Cologne,Android,False
2431,Calvin Reynolds,kimberlymartinez@example.org,2022-11-15 11:33:27.347873,Hamburg,Web,False
2432,Levi Hansen,uweeks@example.com,2022-09-28 06:05:31.140261,Stuttgart,Android,False
2433,Renee Lopez,phillip46@example.net,2021-06-22 14:52:54.428710,Cologne,Web,False
2434,Kenneth King,hoffmanrichard@example.com,2022-08-17 09:05:06.208303,Munich,iOS,True
2435,Hayley Terry,gallowaybrian@example.org,2021-09-29 23:01:42.052967,Munich,Android,False
2436,Melissa Thompson,johncrosby@example.net,2020-10-01 11:57:52.549523,Hamburg,iOS,False
2437,Fred Lee,xhoward@example.net,2021-01-16 21:56:05.939999,Munich,Android,False
2438,Terri Shepherd,ucole@example.com,2020-08-20 08:10:57.344185,Munich,Android,True
2439,Samuel Proctor,jacksonwyatt@example.net,2022-10-30 02:53:35.116912,Düsseldorf,Android,False
2440,Valerie Lynch,kelli43@example.net,2022-04-20 23:48:57.251975,Stuttgart,iOS,False
2441,Kenneth Moore,garybarnes@example.org,2022-11-10 21:13:11.900454,Munich,iOS,False
2442,Michelle Smith,christopher28@example.org,2020-12-20 08:41:50.369517,Stuttgart,Android,False
2443,Patricia Hill,tpowell@example.org,2021-07-13 02:06:03.484583,Munich,iOS,True
2444,Jonathon Sweeney,elizabeth84@example.com,2020-09-22 14:45:04.288184,Stuttgart,iOS,False
2445,Vanessa Mcdonald,anthony26@example.com,2020-11-11 13:37:17.577178,Stuttgart,iOS,False
2446,Marcus Davis,rodney86@example.net,2023-04-12 00:44:09.919146,Frankfurt,Android,True
2447,Matthew Cordova,wlynch@example.net,2023-02-06 17:41:00.602139,Hamburg,iOS,False
2448,Laura Thomas,paulphillip@example.com,2020-12-14 00:38:42.453676,Düsseldorf,iOS,True
2449,Raymond Bryant,hubbardrobert@example.net,2020-09-03 19:18:08.627744,Munich,Web,False
2450,Jonathan Lane,cbrown@example.net,2022-10-16 09:38:04.127697,Berlin,Web,True
2451,Angela Holmes,shawn10@example.com,2020-12-08 19:23:50.201176,Cologne,Android,False
2452,Richard Campbell,wesley53@example.net,2022-01-07 12:52:58.415615,Hamburg,Android,True
2453,Marcus Wood,gileschristopher@example.com,2021-05-16 15:35:09.549552,Berlin,iOS,True
2454,Whitney Torres,tanyaharrell@example.org,2022-11-12 18:05:14.410366,Frankfurt,Web,False
2455,Shelby Moreno,ericksondarryl@example.com,2021-07-17 07:49:10.994038,Munich,Android,False
2456,Angela Copeland,michaelbowman@example.net,2020-07-07 22:19:50.571034,Hamburg,Android,False
2457,Christopher Harris,michael79@example.net,2022-11-09 22:54:08.916982,Frankfurt,Android,False
2458,Michael Craig,taylor42@example.org,2020-04-29 06:28:36.173195,Hamburg,Android,False
2459,Mary Price,william58@example.org,2020-12-20 21:36:58.952148,Frankfurt,Android,True
2460,Haley Kelly,heatherbates@example.com,2020-10-01 06:54:05.274402,Berlin,Web,False
2461,Jeremy Payne,craig43@example.com,2023-05-18 12:14:07.526076,Berlin,Web,True
